track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
3jVOB0YwkvVYo8jHmwupsR,Dust - Adrian Lux & Savage Skulls Remix,CLMD,"There's no need for an explanation With the words, I feel them tumbling down 'Cause I know you're my temptation You make me fall into a deeper ground I raise my hand so you can see me I'll hold it up until I feel it fall I didn't need someone to save me Let me be the one to stand tall I wish that I could feel the warmth under the sun I'll be here watching it dust I wish that I could see where everybody runs I'll be here watching me dust Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Watching it dust There's no need for an understanding You wouldn't care about it anyway 'Cause you forgot what we were planning I wouldn't waste my time to make you stay So raise your hand if you can see me Hold it up until you feel it fall I never asked for you to save me Now I'm left alone to stand tall I wish that I could feel the warmth under the sun I'll be here watching it dust I wish that I could see where everybody runs I'll be here watching me dust Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Watching it dust Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Ooh, ooh, ooh Ooh, ooh, ooh ooh Watching it dust",33,1BRHjQvqmvHZYQqUpk5jIv,Dust (Remixes),2016-03-11,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.831,0.784,0,-5.349,0,0.0482,0.0526,1.34e-4,0.129,0.6920000000000001,123.977,151989,en
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,"I was scared of dentists and the dark I was scared of pretty girls and starting conversations Oh, all my friends are turning green You're the magician's assistant in their dreams Oh, oh-o-oh, and they come unstuck Lady, running down to the riptide Taken away to the dark side I wanna be your left hand man I love you when you're singing that song and I got a lump in my throat 'cause You're gonna sing the words wrong Here's this movie that I think you'll like This guy decides to quit his job and heads to New York City This cowboy's running from himself And she's been living on the highest shelf Oh, oh-o-oh, and they come unstuck Lady, running down to the riptide Taken away to the dark side I wanna be your left hand man I love you when you're singing that song and I got a lump in my throat 'cause You're gonna sing the words wrong I just wanna, I just wanna know If you're gonna, if you're gonna stay I just gotta, I just gotta know I can't have it, I can't have it any other way I swear she's destined for the screen Closest thing to Michelle Pfeiffer that you've ever seen, oh Lady, running down to the riptide Taken away to the dark side I wanna be your left hand man I love you when you're singing that song and I got a lump in my throat 'cause You're gonna sing the words wrong Oh lady, running down to the riptide Taken away to the dark side I wanna be your left hand man I love you when you're singing that song and I got a lump in my throat 'cause You're gonna sing the words wrong Oh lady, running down to the riptide Taken away to the dark side I wanna be your left hand man I love you when you're singing that song and I got a lump in my throat 'cause You're gonna sing the words wrong I got a lump in my throat 'cause You're gonna sing the words wrong",78,5S9b8euumqMhQbMk0zzQdH,Dream Your Life Away (Special Edition),2014-09-09,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280,en
3jVtllWS5CFFWLQng8sKsr,2 On,Tinashe,"NA Give me all that you got now Make you want me cause I'm hot now I'm gone, so faded I'm on one Bang bang, pop off like a long gun If you a lame, nigga you ain't making no noise Get faded, turn up with the big boys Live fast, die young that's my choice Get money, get money like an invoice We can mob all in the whip Make the money make a grip I be stuntin' with my clique Getting faded 'till we trip (oh) Man, I love to get on I love to get 2 on When the drink be too strong When the tree be way too strong Get faded, turn up, bruh Pour it on up 'till I can't even think no more Get ratchet, go dumb then go more dumb then We can keep it lit, let's roll I love to get 2 on Let-let... let's roll I love to get 2 on, I love to Let-let-let's roll Let-let-let's roll Yea we can get active And all my bitches attractive We go, you know who we are now Get high, hotbox in my car now If you a lame, nigga you ain't making no noise Get faded, turn up with the big boys Live fast, die young that's my choice Get money, get money like an invoice We can mob all in the whip Make the money make a grip I be stuntin' with my clique Getting faded 'till we trip (oh) Man, I love to get on I love to get 2 on When the drink be too strong When the tree be way too strong Get faded, turn up, bruh Pour it on up 'till I can't even think no more Get ratchet, go dumb then go more dumb then We can keep it lit, let's roll I love to get 2 on Let-let... let's roll I love to get 2 on, I love to Let-let-let's roll Let-let-let's roll Uh, pull your panties down from under you Beat that pussy up, make you wanna holla Q Drunk than a bitch, high on that Mary Jane Pussy in my mouth, pussy on my pinky ring Nasty, baby me do it in the backseat Swear this marijuana keep it cracking Lights, camera, action, I ain't doing nothing 'til the cash in Money, money, money, weed, fashion Draped up and dripped out, keep the trees passing Girl toot that thing up, fuck me, fuck rapping Days of our lives so clap, clap that cake Spreading your thighs I pump, pump your brakes, ay Just give me the trees and we can smoke it ya Just give me the drink and we can pour it ya And my enemies, they see me living now And if you roll with me, then you'll be winning now, oh Man, I love to get on I love to get 2 on When the drink be too strong When the tree be way too strong Get faded, turn up, bruh Pour it on up 'till I can't even think no more Get ratchet, go dumb then go more dumb then We can keep it lit, let's roll I love to get 2 on Let-let... let's roll I love to get 2 on, I love to Let-let-let's roll Let-let-let's roll",67,6zXUDBGLbrB9Kgkw2Y3F7L,Aquarius,2014-10-03,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,r&b,hip pop,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,227000,en
3Jw774vf185xkKIUZWySx5,Asi Son Mis Dias,Control Machete,"Como el humo voy, como el humo vengo Salgo de la noche, marco el pavimento Y es que sin razón viajo en el tiempo Pienso y planeo lo que vengo haciendo Marca en el día, busco la salida Toma lo que quieras, más no la que es mía Todo es parte, la brosa, familia Aunque no comprendas así son mís días Así son mis días Es que así son mis días NA Me la paso armando toda mi vida Cortando y pegando y si no a la deriva De roll con la raza paseame carranza Da vueltas la cuadra. Hey! ¿Qué es lo que pasa? Sabor, siempre ando con son En todo el día no hay ni un bajón Siempre al tiro, arribo, a tiempo admiro Todo el panorama que hay en un giro Por que así son mís días, complejo María Agarro el vuelo como si fuera mía La mira está puesta sobre la mesa La tarde se presta pa´andar con la mera artillera Y responde con una mentira Pa´salir del momento y encontrar la salida Completo termino, con cierta paciencia Así son mis días cuando piso la tierra Así son mis días Es que así son mis días Como todo doy, mucho es lo que tengo Homies, carnales, todos son mis maestros Y es que nunca soy, lo que prefirieron Soy lo que soy no lo eligieron Pasa la vida, la sigo sin prisa Simplemente observo lo que requería Pasa mi vida y no es tan vacía Siento que más necesitaría Fue tan bueno hoy como después lo presiento Fiesta con homies, barrio sin lamento Esto no es bajón, es hasta el firmamento Golpes y golpes y nunca reviento Sombra de día, duro hasta arriba Ando tranquilo, no hay melancolía Mientras haya cuerdas, saco la espina Sigo con la banda gastando la esquina Así son mis días Es que así son mis días Así son mis días Es que así son mis días",45,1OGemrG3upLMC7nVj8OZX2,Mucho Barato,1997,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.6890000000000001,0.477,10,-9.603,0,0.0468,0.0125,0.0757,0.6709999999999999,0.44,79.46300000000002,214707,es
3JWIByW6qzV0IGsElrPkAj,Drive Slow,Skrizzly Adams,"My head grows heavy As I roll down the interstate I think about you and the time that you gave away I drank a fifth Got my fix Now I'm driving away (Whoahh) Yea, thought I was a ready, but it's all just getting hard to see I'm a little mad I'm not the man I said I was gonna be I Drank a fifth Got my fix Now I'm driving away (Whoahh) So drive slow, drive slow Way down the interstate I drive slow And this time it's hard to concentrate Drive slow And I don't know if I can do this alone I'm just afraid to think that i ain't coming home alive I'm feeling like I'm cold and I just wanna die I'm too numb and I don't know if I can do this alone (Whoahh) So drive slow, drive slow Way down the interstate I drive slow And this time it's hard to concentrate Drive slow And I don't know if I can do this alone X2 Say, Ohhh baby I'm falling Don't you hear me I'm calling Don't you know to come back home So drive slow, drive slow Way down the interstate I drive slow And this time it's hard to concentrate Drive slow And I don't know if I can do this alone X2 My head grows heavy As I roll down the interstate I think about you and the time that you gave away I drank a fifth Got my fix Now I'm driving away (Whoahh) Yea, thought I was a ready, but it's all just getting hard to see I'm a little mad I'm not the man I said I was gonna be I Drank a fifth Got my fix Now I'm driving away (Whoahh) So drive slow, drive slow Way down the interstate I drive slow And this time it's hard to concentrate Drive slow And I don't know if I can do this alone I'm just afraid to think that i ain't coming home alive I'm feeling like I'm cold and I just wanna die I'm too numb and I don't know if I can do this alone (Whoahh) So drive slow, drive slow Way down the interstate I drive slow And this time it's hard to concentrate Drive slow And I don't know if I can do this alone X2 Say, Ohhh baby I'm falling Don't you hear me I'm calling Don't you know to come back home So drive slow, drive slow Way down the interstate I drive slow And this time it's hard to concentrate Drive slow And I don't know if I can do this alone X2",36,5uFwelM7aXJgkyvLQsVjmC,Drive Slow,2019-10-25,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.696,0.34700000000000003,11,-9.494,1,0.0252,0.1,6.03e-6,0.0987,0.201,96.013,202189,en
3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,Ellie Goulding,"Do you remember when we moved out? My mum said, ""I love you, but it's a small house"" So we changed up and saved up Gave up our town We were dangerous, couldn't tame us What's missing now? Time Suddenly, we got no time We're so busy doing life That I miss your eyes on mine, mine If you just focus on me Like we were sixteen And plotting our lives Can I wear your t-shirt And sleep on you While I dream of all the good times? When we were sixteen Like we were sixteen Like we were sixteen Do you remember the teacher said ""You're too young, too stupid, don't lose your head"" But years gone and we held on with the best intent Just two kids who kicked it on MSN Oh, time Suddenly, we got no time We're so busy doing life That I miss your eyes on mine, mine Oh, if you just focus on me Like we were sixteen And plotting our lives (When we were plotting our lives) Can I wear your t-shirt And sleep on you While I dream of all the good times? When we were sixteen Like we were sixteen Like we were sixteen Let's take the love that we found And give it back to ourselves Sometimes these things don't work out Sometimes there'll be no one else They said we'd never even make it this far But here we are And we're still counting stars Like we were sixteen Oh, when we were sixteen We're still counting stars like we were sixteen We're still counting stars like we were sixteen Do you remember when we moved out? My mum said, ""I love you, but it's a small house"" So we changed up and saved up Gave up our town We were dangerous, couldn't tame us What's missing now? Time Suddenly, we got no time We're so busy doing life That I miss your eyes on mine, mine If you just focus on me Like we were sixteen And plotting our lives Can I wear your t-shirt And sleep on you While I dream of all the good times? When we were sixteen Like we were sixteen Like we were sixteen Do you remember the teacher said ""You're too young, too stupid, don't lose your head"" But years gone and we held on with the best intent Just two kids who kicked it on MSN Oh, time Suddenly, we got no time We're so busy doing life That I miss your eyes on mine, mine Oh, if you just focus on me Like we were sixteen And plotting our lives (When we were plotting our lives) Can I wear your t-shirt And sleep on you While I dream of all the good times? When we were sixteen Like we were sixteen Like we were sixteen Let's take the love that we found And give it back to ourselves Sometimes these things don't work out Sometimes there'll be no one else They said we'd never even make it this far But here we are And we're still counting stars Like we were sixteen Oh, when we were sixteen We're still counting stars like we were sixteen We're still counting stars like we were sixteen",66,3J9P04H2RDPOt9rhKqr5Oz,Sixteen (Don Diablo Remix),2019-05-10,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.493,0.773,5,-3.791,0,0.157,0.429,7.07e-6,0.0807,0.301,123.149,193548,en
3jWXXk597CC7e8fT1ElB7I,ARSENICO,AIELLO,Le mie notti su Instagram A cercare l'America Io non so più di te (Non so più di te) Io non so più di te (Non so più di te) Ma che dolore c'è Sigarette di plastica Vodka dentro una tanica Io non so più di te (Non so più di te) Io non so più di te (Non so più di te) Ma che dolore c'è C'è dolore Che dolore dentro me quando piove Quando piove e tu non stai con me C'è dolore Che dolore dentro me quando piove Quando piove e tu non stai con me Cicatrici di Venere Sul mio cuore di cenere Io non so più di te (Non so più di te) Io non so più di te (Non so più di te) Ma che dolore c'è Sopra i fiori di Amsterdam Ti ricordi che Bim Bum Bam Io non so più di te (Non so più di te) Io non so più di te (Non so più di te) Ma che dolore c'è Spilla qui le tue lacrime Non cancellare le dediche Io non so più di te (non so più di te) Io non so più di te (Non so più di te) Ma che dolore c'è C'è dolore Che dolore dentro me quando piove Quando piove e tu non stai con me C'è dolore Che dolore dentro me quando piove Quando piove e tu non stai con me Io non dimentico Siamo stati un oceano Stelle che poi si infrangono Sugli scogli della tua costa nuda Io non dimentico Il sapore dell'erotico Scrivimi qualcosa di logico Pioggia dentro al rullino dell'iPhone Io non dimentico Ho il Natale nello stomaco Gli occhi tuoi dentro il panico La notte al distributore automatico Io non dimentico il profumo dell'angolo Dove mi hai lasciato quel sabato Vomitavo amore all'arsenico Per odiarti un po',62,1Ds7VGPxa5clApApsqAVo8,ARSENICO,2019-03-27,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.701,0.575,0,-7.843,1,0.0474,0.4920000000000001,0,0.106,0.652,82.022,180651,it
3JXLO03HcIKzIB1xuDSDrR,Good Stuff,UGK,"Where the hoes, where the hoes Lookin', lookin', tighten up, tryin' to tighten up Where the hoes, where the hoes Check it out I'm coming down candy, I put in my work Got a $10,000 link medalion hangin' on a $2000 shirt The game's been good And all the hoes wanna sit on leather and the wood Bitches tryin' to price my diamonds But that shit is just so common Cause they see a nigga shinin' But I'm movin' too fast 96 karats if you think that you could manage Got the drink and the salad Now the bitch is on the jag I'm comin' down Gulf way, I'm tryin' to see what's up I see big ass and some titties Now we flippin' in the 'Burban to the city The attitude's shitty but I barred no plex Ain't talkin' 'bout the Malcolm but I'm ridin' on the X The highway was so wet, I'm slippin' out my lane The bitch was on her knees, but now she's runnin' me a game I bet you never seen a big truck like that I bet you never got a dick sucked like that The bitch didn't know that I was tapin' the whole scene Now we watchin' that bitch suck me on a 5 piece screen The glitter and the gleam, we saw them in the show Chauffeurs and the sofas, hotel pictures and the hoes I got the haters, and the jackers, and the million dollar crackers Tryin' to close me down, but I got ghetto love I'm Pimp C bitch, I'm comin' down richer than rich So bitch you know you gotta gimme good stuff Lookin' for that good stuff Ba ba babada da da Tighten up on your backstroke Ba ba babada da da Lookin' for that good stuff Tighten up on your backstroke Comin' down on fresh paint Blowin' Swisher Sweet smoke We flippin' worldwide, P.A.T. International jetsetters Bigger than the Hollywood letters But don't get us confused, you lose when you bet us Breakin' off the jealous with pitch black Barettas My fellas and tellers who holdin' plex against them Texas boys Bringin' the noise to haters in 9-6 plex Like you major boy you have done played yourself Too $hort smoked you like a Newport, and you bought A one-way ticket to something bigger than you Over your head and got scared Exactly what I figured you'd do Now who you kiddin', I'm slangin', bangin', and skiddin' Busta playa moves and if you done it and did it As I sit in the lap of luxury DEA is tryin' to stick bugs to me Undercover motherfucker tried to sell drugs to me What could be more throw Mafioso's puttin' bombs under my load Never show no grief miss the signs in the climate Now I'm comin' down shinin' Pieces and chains full of diamonds I'm winin' and dinin' and Caligula Pretty boys gettin' off the hook Bitches sayin' but I'm diggin' ya But I know that make ya mega crunk And make ya make it man it make a nigga wanna pop trunk Got skunk from the Rasta, eatin' pasta, steak and lobster Like a mobster and gots to be lookin' for the good stuff Lookin' for that good stuff Ba ba babada da da Tighten up on your backstroke Ba ba babada da da Lookin' for that good stuff Tighten up on your backstroke Comin' down on fresh paint Blowin' Swisher Sweet smoke",15,4lWWlBbKuWBk7xgKEkevSg,The Essential UGK,2014-03-14,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.931,0.534,6,-7.058,0,0.322,0.0411,0,0.162,0.517,97.979,228640,en
3jxoBOY4oK2MIe0m9OJQeV,Bando,Kalash,"Han han han.. Straight, GC Turn up An vlé pa mô adan on bando An travay twop pou sa Lari la ban mwen love lè té ni problem ek mama An ka bwè rhum èvè sik adan An ka posé son la tchad Reality évidemment an pa ka palé salade Mi kalash Soukwé tèt aw si son a Kalash An sizé la èvè yon dé HAn ka fou game la on kou kalash An vlé pa mô adan on bando Encerclé pa polis la Nou konèt doulè a lanmo PTZ, Dillon, Godissa An sé bel gasson mè ou ja konèt ki jan kolè la pé sal An pa kay joué èvè kolèg si ou pa payé on presta Rouj & blé koulè jirofa démaré an ja bon èvè sa Kouri adan savan kon bef yo vlé fou'w on kou koutla An kompran an té ké vinn rich Ay vann demi zeb èvè shit Dimanche swa pa rété ayen Samedi an té l'hotel èvè bitch An vlé pa mô adan on bando An travay twop pou sa Lari la ban mwen love lè té ni problem ek mama An ka bwè rhum èvè sik adan An ka posé son la tchad Reality évidemment an pa ka palé salade Mi kalash Soukré tèt aw si son a Kalash An sizé la èvè yon dé HAn ka fou game la on kou kalash De la manman di an vinn fou An ka maché kon on voyou An certain kè sa an ka fè ké rapoté mwen an pakèt sou Voyé tout moun chiéAn té èvè zanmi pou joué lé movéKrazé la pot fè fanm chié an swaréInscrit adan an lycée pou vann zeb douvan la bayèJiska inspectè rivé bien bandéAn minè lé parents fo kriéAn krié anmwé sa an vwè an zyé a manman an pé pa oublié An vlé pa mô adan on bando An travay twop pou sa Lari la ban mwen love lè té ni problem ek mama An ka bwè rhum èvè sik adan An ka posé son la tchad Reality évidemment an pa ka palé salade Mi kalash Soukré tèt aw si son a Kalash An sizé la èvè yon dé HAn ka fou game la on kou kalash Yo di'm chwazi Lajol ou lanmo an vwè zanmi aléAn mandé mwen esk sé sa an vlé, joué jé danjéréRivé an studio ni an lodè weed A ka Shorty an réalisé an té ni on bon inspi Sé sa bondyé chwazi ban mwen, an pé pa di no An vlé pa mô adan on bando An vlé pa mô adan on bando An vlé pa mô adan on bando An vlé pa mô adan on bando An travay twop pou sa Lari la ban mwen love lè té ni problem ek mama An ka bwè rhum èvè sik adan An ka posé son la tchad Reality évidemment an pa ka palé salade Mi kalash Soukré tèt aw si son a Kalash An sizé la èvè yon dé HAn ka fou game la on kou kalash",0,3PKwDYOz8lx7f3gFQD9Jv2,Bando,2015-07-17,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.875,0.647,3,-5.693,0,0.0637,0.156,0,0.159,0.458,118.03,262593,fr
3JXOMZdeJ7uMR7UfC3BN5T,Top Of The Bill - Live,Scorpions,You're a rock'n'roll star You are out of the charts Your blood is cold you're getting old But your life is rock'n'roll That crazy rock'n'roll band Is spinning in your head (in your head) Each and every way ya make the thoughts Is about stars on the chart Ohhh...and they are top of the bill You're a rock'n'roll star You've been the first one on the chart You've had glory and fame Rock'n'roll was your game Ohhh...and you were top of the bill,2,3fWEWigB3tgsGAUN4kNIKf,Tokyo Tapes (50th Anniversary Deluxe Edition),1978-08,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,0.365,0.895,3,-6.1179999999999986,0,0.129,0.00445,0.675,0.913,0.232,142.665,407333,en
3jxrPXWriZPIXKGbuniXhW,The Man Who Sold The World - MTV Unplugged,Nirvana,"We passed upon the stairs We spoke of was and when Although I wasn't there He said I was his friend Which came as a surprise I spoke into his eyes I thought you died alone A long long time ago Oh no, not me We never lost control You're face to face With the man who sold the world I laughed and shook his hand And made my way back home I searched for foreign land For years and years I roamed I gazed a gazeless stare We walked a million hills I must have died alone A long, long time ago Who knows? Not me I never lost control You're face to face With the man who sold the world Who knows? Not me We never lost control You're face to face With the man who sold the world NA",46,1WIWO8C3A3bD4ePs2bt55A,Nirvana (International Version),2002-01-01,Permanent Wave Cafe,0VS9w0NY4KXfLORkhY81s8,rock,permanent wave,0.484,0.687,1,-7.746,0,0.0294,0.37,2.71e-4,0.914,0.411,114.98,230267,en
3jYRpwbctfqB77uU7T7K3U,Caught Up In You,38 Special,"I never knew there'd come a day When I'd be sayin' to you ""Don't let this good love slip away Now that we know that it's true."" Don't, don't you know the kind of man I am? No, said I'd never fall in love again But it's real, and the feeling comes shining through I'm so caught up in you, little girl And I never did suspect a thing So caught up in you, little girl That I never wanna get myself free And baby, it's true, you're the one Who caught me, baby, you taught me How good it could be It took so long to change my mind I thought that love was a game I played around enough to find No two are ever the same You made me realize the love I missed So hot, love I couldn't quite resist When it's right, the light just comes shining through I'm so caught up in you, little girl You're the one that's got me down on my knees So caught up in you, little girl That I never wanna get myself free And baby, it's true, you're the one Who caught me, baby, you taught me How good it could be Fill your days and your nights No need to ever ask me twice, oh no Whenever you want me And if ever comes a day When you should turn and walk away, oh no I can't live without you I'm so caught up in you Yeah, yeah, yeah And if ever comes a day When you should turn and walk away, oh no I can't live without you I'm so caught up in you, little girl You're the one that's got me down on my knees So caught up in you, little girl That I never wanna get myself free And baby, it's true, you're the one Who caught me, baby, you taught me How good it could be Little girl You're the one that's got me down on my knees So caught up in you, little girl That I never wanna get myself free And baby, it's true, you're the one Who caught me and taught me You got me so caught up in you",63,4vWxauP6oFowwSQeBnFwRW,Special Forces,1982-01-01,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.425,0.6809999999999999,1,-8.604,0,0.0316,0.0229,2.19e-4,0.0543,0.933,131.011,279333,en
3JyvSSU0VnlMUsQckyEVfX,Darkside,grandson,"The kid has got a dark side Best believe it, push too far you'll see The kid has got a dark side Back against the wall La la la la la The kid has got a dark side Best believe it's the last trick up his sleeve The kid has got a dark side That you don't wanna meet at all, oh-oh They always picked on him in the class He would wake up with anxiety attacks 'Til he put a semi-automatic on his back He got murder in his eyes, uh, yeah He wore his silence like a mask Now he's making up for all the violence in his past Took it from his father who never bothered to ask What his son had on his mind The kid has got a dark side Best believe it, push too far you'll see The kid has got a dark side Back against the wall La la la la la The kid has got a dark side Best believe it's the last trick up his sleeve The kid has got a dark side That you don't wanna meet at all The kid has got a- The kid has got a dark side La la la la la He never went to check under his bed He was living with the monsters in his head Sick of getting beat up He listened, what they said Told him do some very bad things And when the time comes that he count to ten Ain't nobody ever gon' fuck with him again Feeling all alone, it was him against them Decided when the lunch bell rings That he'll sing The kid has got a dark side Best believe it, push too far you'll see The kid has got a dark side Back against the wall La la la la la The kid has got a dark side Best believe it's the last trick up his sleeve The kid has got a dark side That you don't wanna meet at all The kid has got a- The kid has got a dark side La la la la la You can't run, you can't hide (The kid has got a-) You can't run, you can't hide Someone let me off this ride (The kid has got a-) You can't run, you can't hide The kid has got a dark side The kid has got a dark side The kid has got a dark side",60,6puy3Q1mjuizTB4i91Xorq,a modern tragedy vol. 2,2019-02-22,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.4970000000000001,0.701,7,-6.834,1,0.119,5.679999999999999e-4,2.8700000000000004e-4,0.35200000000000004,0.18,76.918,229531,en
3jyX56Nt8GqoN78OAZsrFQ,Breaking Free,Built By Titan,"We lost ourselves inside a war Screaming from a hotel floor But all this time I saw Your face Singing from a brand new place We're breaking, we're breaking We're breaking free And all that we have ever known Was never more alive than alone From all Your different shades of love Come colors blooming loud over us We're breaking, we're breaking We're breaking free We're breaking, we're breaking We're breaking free All this time I saw You coming from the dark Only where the light blooms colors in my heart Let me know that You are there Let me know that You are there Keep me close, keep me close All this time I heard You echo through my mind Something to believe in, faith when I am blind Let me know that You are there Let me know that You are there If You can Lover don't be terrified These broken hymns, they outlast the night My heart beats for what it wants So I'm gonna let it carry me home We're breaking, we're breaking We're breaking free We're breaking, we're breaking We're breaking free So all this time I saw You coming from the dark Only where the light blooms colors in my heart Let me know that You are there Let me know that You are there Keep me close, keep me close All this time I heard You echo through my mind Something to believe in, faith when I am blind Let me know that You are there Let me know that You are there If You can All this time I heard You echo through my mind Something to believe in, faith when I am blind Let me know that You are there Let me know that You are there If You can",30,1VeCXNrX244MtHxX3HvSYs,Breaking Free,2015-10-12,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.542,0.847,0,-4.966,1,0.0565,0.0724,0.00775,0.0827,0.292,128.011,283065,en
3JZteSHBgqZ8T1SWNLr56x,Dead Leaves And The Dirty Ground,Chris Thile,Dead leaves and the dirty ground when you know I'm not around Shiny tops and soda pops when I hear your lips make a sound When I hear your lips make a sound Thirty notes in the mailbox will let you know that I'm coming home And I think I better stick around for a while so you're not alone For a while so you're not alone Soft hair and your velvet tongue I want to give you what you give to me Every breath that is in your lungs is a tiny little gift to me Is a tiny little gift to me If you can hear a piano fall you can hear me coming down the hall If I could just hear your pretty voice I don't think I'd have to see you at all I don't think I have to see you at all I didn't feel so bad till the sun went down I got back home with no one to wrap my arms around To wrap my arms around To wrap my arms around Any man with a microphone can tell you what he wants the most And you know why you love at all if you're thinking of the Holy Ghost If you're thinking of the Holy Ghost,40,3UVP898xdmvyLVE1OLCLh4,How To Grow A Woman From The Ground,2006-01-01,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.612,0.531,2,-11.324000000000002,1,0.0351,0.815,0.13,0.133,0.8809999999999999,89.74799999999998,187385,en
3K01q0jtSNHeqx5gs97HH2,Push It to the Limit,Corbin Bleu,"Yeah Come on now Here we go Let's do it Yeah.. Push it Push it to the limit, limit 'Cause we're in it to win it In it to win it Oh yeah I realized that This is where my heart is Now is the time to finish What I started Can't worry 'bout What other people might say It's who I am Gotta live my dream my own way Work, work it harder Gotta take it farther No holding back You know we gotta do it right now Be even better Work work together It's now or never Show em how we shine we gotta Push it Push it to the limit, limit 'Cause we're in it to win it In it to win it Oh yeah Push it push it to the limit, limit Give it all We can give it We're in it to win it Oh yeah Push it Push it to the limit limit That's right Gonna turn it up That's the way we do it now No time to stop The champions are in the house Yeah We can be Winners 'cause we understand Our destiny is right here in our hands Work, work it harder Gotta take it farther No holding back We reaching for the sky now Be even better Work work together It's now or never Show em how we fly (we gotta) NA Gotta work it now Work it out We got it Wanna hear the crowd Everybody now Gotta work it now Work it out Can't stop us Gotta show them how We gonna bring the house down Push it Push it to the limit, limit Cause we're in it to win it In it to win it Let's go Push it Push it to the limit limit Give it all We can give it We're in it to win it Oh yeah Push it to the limit",50,6Q2jKaWXFHu1bbnXHQpYiz,Another Side,2007-01-01,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.815,0.906,5,-3.194,0,0.0561,0.0116,2.06e-6,0.0691,0.7829999999999999,125.974,196960,en
